10861870,2009-07-01,48520,Electronics and Circuits,75
10861870,2010-03-01,48240,Design Fundamentals,59
10861870,2010-03-01,48451,Advanced Digital Systems,70
10861870,2010-03-01,48530,Circuit Analysis,1
10861870,2010-07-01,48434,Embedded Software,63
10861870,2010-07-01,48720,Network Fundamentals,63
10862047,2010-07-01,48230,Engineering Communication,60
10862047,2011-03-01,48240,Design Fundamentals,72
10862062,2009-03-01,48230,Engineering Communication,77
10862062,2009-03-01,48331,Mechanics of Solids,37
10862062,2009-03-01,68037,Physical Modelling,50
10862062,2009-07-01,48640,Machine Dynamics,51
10862062,2009-07-01,48641,Fluid Mechanics,55
10862062,2010-03-01,48651,Thermodynamics,59
10862062,2010-03-01,48660,Dynamics and Control,68
10862062,2010-07-01,48240,Design Fundamentals,73
10862062,2010-07-01,48331,Mechanics of Solids,55
10862062,2010-07-01,60101,Chemistry and Materials Science,50
10862062,2011-03-01,48250,Engineering Economics and Finance,64
10862062,2011-03-01,48260,Engineering Project Management,71
10862062,2011-03-01,48642,Strength of Engineering Materials,58
10862062,2011-07-01,48601,Mechanical Vibration and Measurement,74
10862062,2011-07-01,48621,Manufacturing Engineering,68
10862062,2011-07-01,48650,Mechanical Design 2,58
10862062,2013-03-01,48670,Mechanical and Mechatronic Design,77
10862086,2009-03-01,48441,Introductory Digital Systems,89
10862086,2009-07-01,68037,Physical Modelling,76
10862086,2010-03-01,48520,Electronics and Circuits,81
10862086,2010-07-01,48240,Design Fundamentals,81
10862086,2010-07-01,48521,Fundamentals of Electrical Engineering,81
10862086,2011-03-01,48250,Engineering Economics and Finance,74
10862086,2011-03-01,48530,Circuit Analysis,78
10862086,2011-07-01,68038,Advanced Mathematics and Physics,5
10862086,2012-03-01,48531,Electromechanical Automation,83
10862086,2012-03-01,48540,Signals and Systems,69
10862086,2012-07-01,48430,Embedded C,57
10862086,2012-07-01,68038,Advanced Mathematics and Physics,61
10862086,2013-03-01,48270,Entrepreneurship and Commercialisation,75
10862086,2013-03-01,48434,Embedded Software,58
10862086,2013-03-01,48572,Power Circuit Theory,65
10862086,2013-07-01,48451,Advanced Digital Systems,75
10862086,2013-07-01,48583,Power Systems Operation and Protection,71
10862086,2014-07-01,48550,Renewable Energy Systems,71
10862086,2014-07-01,48571,Electrical Machines,67
10862086,2015-03-01,48260,Engineering Project Management,78
10862086,2015-03-01,48450,Real-time Operating Systems,76
10862086,2015-03-01,48582,Power Systems Analysis and Design,75
10862086,2016-03-01,48561,Power Electronics and Drives,85
10862225,2009-03-01,48410,Introduction to ICT Engineering,65
10862225,2009-03-01,48510,Introduction to Electrical Engineering,52
10862225,2009-03-01,68037,Physical Modelling,60
10862225,2009-07-01,48230,Engineering Communication,76
10862225,2009-07-01,48720,Network Fundamentals,64
10862225,2010-03-01,48240,Design Fundamentals,77
10862225,2010-03-01,48441,Introductory Digital Systems,18
10862225,2010-03-01,48541,Signal Theory,28
10862225,2010-03-01,48740,Communications Networks,69
10862225,2011-03-01,48221,Engineering Computations,84
10862225,2011-03-01,48250,Engineering Economics and Finance,82
10862225,2011-03-01,48441,Introductory Digital Systems,88
10862225,2011-03-01,48541,Signal Theory,97
10862225,2011-07-01,48430,Embedded C,66
10862225,2011-07-01,48451,Advanced Digital Systems,80
10862225,2011-07-01,48750,Network Planning and Management,81
10862225,2011-07-01,48771,Discrete Communications,95
10862225,2012-03-01,48270,Engineering Enterprise,85
10862225,2012-03-01,48730,Authentication and System Security,80
10862225,2012-03-01,48770,Continuous Communications,77
10862225,2012-07-01,48210,"Interrogating Technology: Sustainability, Environment and Social Change",76
10862225,2013-03-01,48260,Engineering Project Management,75
10862225,2013-03-01,48471,ICT Analysis,82
10862225,2013-03-01,48780,Mobile Communications,70
10862225,2013-07-01,48481,ICT Design,96
10862365,2009-03-01,48230,Engineering Communication,67
10862365,2009-07-01,48221,Informatics: Visual Basic,2
10862391,2012-03-01,31097,IT Operations Management,61
10862439,2009-07-01,48321,Statics,8
10862439,2010-03-01,48321,Statics,50
10862439,2010-07-01,48221,Informatics: Visual Basic,32
10862439,2010-07-01,48331,Mechanics of Solids,32
10862439,2011-03-01,48331,Mechanics of Solids,50
10862439,2011-07-01,48330,Soil Behaviour,67
10862492,2009-03-01,48610,Introduction to Mechanical and Mechatronic Engineering,79
10862492,2009-03-01,68037,Physical Modelling,69
10862492,2009-07-01,48230,Engineering Communication,80
10862492,2009-07-01,48620,Fundamentals of Mechanical Engineering,64
10862492,2009-07-01,48621,Manufacturing Engineering,81
10862492,2010-03-01,48221,Informatics: Visual Basic,65
10862492,2010-03-01,48510,Introduction to Electrical Engineering,41
10862492,2010-03-01,48640,Machine Dynamics,58
10862492,2010-03-01,48641,Fluid Mechanics,63
10862492,2010-07-01,48240,Design Fundamentals,65
10862492,2010-07-01,48331,Mechanics of Solids,18
10862492,2010-07-01,48600,Mechanical Design 1,67
10862492,2011-03-01,48331,Mechanics of Solids,50
10862492,2011-03-01,48510,Introduction to Electrical Engineering,50
10862492,2011-03-01,60101,Chemistry and Materials Science,55
10862492,2011-07-01,48642,Strength of Engineering Materials,31
10862492,2011-07-01,48651,Thermodynamics,53
10862492,2011-07-01,48660,Dynamics and Control,51
10862492,2012-03-01,48250,Engineering Economics and Finance,63
10862492,2012-03-01,48260,Engineering Project Management,73
10862492,2012-03-01,48642,Strength of Engineering Materials,70
10862492,2012-07-01,48270,Entrepreneurship and Commercialisation,51
10862492,2012-07-01,48650,Mechanical Design 2,64
10862492,2013-03-01,48663,Advanced Manufacturing,76
10862492,2013-03-01,48670,Mechanical and Mechatronic Design,75
10862492,2013-07-01,48601,Mechanical Vibration and Measurement,65
10862492,2014-03-01,48661,Heat Transfer,45
10862492,2014-07-01,48661,Heat Transfer,61
10862530,2010-07-01,48230,Engineering Communication,83
10862579,2009-03-01,48230,Engineering Communication,77
10862579,2009-03-01,60101,Chemistry and Materials Science,69
10862579,2009-03-01,68037,Physical Modelling,58
10862579,2009-07-01,48310,Introduction to Civil Engineering,66
10862579,2009-07-01,48320,Surveying,73
10862579,2009-07-01,48321,Statics,43
10862579,2010-03-01,48250,Engineering Economics and Finance,63
10862579,2010-03-01,48321,Statics,50
10862579,2010-07-01,48221,Informatics: Visual Basic,57
10862579,2010-07-01,48331,Mechanics of Solids,41
10862579,2010-07-01,48340,Construction,77
10862579,2011-07-01,48330,Soil Behaviour,59
10862579,2011-07-01,48331,Mechanics of Solids,65
10862579,2011-07-01,48641,Fluid Mechanics,50
10862579,2012-03-01,48260,Engineering Project Management,81
10862579,2012-03-01,48349,Structural Analysis,88
10862579,2012-03-01,48352,Construction Materials,69
10862579,2012-03-01,48370,Road and Transport Engineering,90
10862579,2012-07-01,48270,Entrepreneurship and Commercialisation,83
10862579,2013-03-01,16912,Site Management,84
10862579,2013-03-01,48353,Concrete Design,62
10862579,2013-03-01,48850,Environmental Planning and Law,79
10862579,2013-07-01,16314,Construction Technology 3,83
10862579,2013-07-01,48360,Geotechnical Engineering,57
10862579,2013-07-01,48362,Hydraulics and Hydrology,67
10862668,2009-03-01,48230,Engineering Communication,56
10862668,2009-03-01,48441,Introductory Digital Systems,28
10862668,2009-07-01,48441,Introductory Digital Systems,39
10862668,2010-03-01,48441,Introductory Digital Systems,50
10862668,2010-07-01,48430,Embedded C,42
10862668,2010-07-01,48451,Advanced Digital Systems,6
10862668,2013-03-01,48430,Embedded C,17
10862668,2013-03-01,48451,Advanced Digital Systems,22
10862668,2013-07-01,48430,Embedded C,40
10862668,2013-07-01,48451,Advanced Digital Systems,0
10862694,2009-03-01,48230,Engineering Communication,61
10862694,2009-03-01,48610,Introduction to Mechanical and Mechatronic Engineering,73
10862694,2009-07-01,48620,Fundamentals of Mechanical Engineering,67
10862694,2009-07-01,48621,Manufacturing Engineering,68
10862694,2009-07-01,60101,Chemistry and Materials Science,67
10862694,2010-03-01,48331,Mechanics of Solids,51
10862694,2010-07-01,48221,Informatics: Visual Basic,40
10862694,2010-07-01,48240,Design Fundamentals,73
10862694,2010-07-01,48641,Fluid Mechanics,51
10862694,2011-03-01,48250,Engineering Economics and Finance,50
10862694,2011-03-01,48600,Mechanical Design 1,68
10862694,2011-03-01,48642,Strength of Engineering Materials,72
10862694,2011-07-01,48221,Engineering Computations,54
10862694,2011-07-01,48640,Machine Dynamics,69
10862694,2011-07-01,48651,Thermodynamics,78
10862694,2012-03-01,48260,Engineering Project Management,62
10862694,2012-03-01,48660,Dynamics and Control,72
10862694,2012-07-01,48650,Mechanical Design 2,60
10862694,2014-03-01,48510,Introduction to Electrical Engineering,66
10862694,2014-03-01,48661,Heat Transfer,64
10862694,2014-03-01,48670,Mechanical and Mechatronic Design,86
10862744,2014-07-01,48440,Software Engineering Practice,95
10862769,2009-03-01,48310,Introduction to Civil Engineering,50
10862769,2009-03-01,48320,Surveying,60
10862769,2009-03-01,48321,Statics,43
10862769,2009-07-01,48221,Informatics: Visual Basic,50
10862769,2010-03-01,16912,Site Management,71
10862769,2010-03-01,48321,Statics,50
10862769,2010-03-01,60101,Chemistry and Materials Science,28
10862769,2010-07-01,48250,Engineering Economics and Finance,52
10862769,2010-07-01,48331,Mechanics of Solids,25
10862769,2011-03-01,60101,Chemistry and Materials Science,30
10862769,2011-07-01,48330,Soil Behaviour,51
10862769,2011-07-01,48331,Mechanics of Solids,55
10862769,2012-03-01,48349,Structural Analysis,40
10862769,2012-03-01,48641,Fluid Mechanics,50
10862769,2012-03-01,60101,Chemistry and Materials Science,52
10862769,2012-07-01,48260,Engineering Project Management,58
10862769,2012-07-01,48352,Construction Materials,59
10862769,2012-07-01,48362,Hydraulics and Hydrology,65
10862769,2013-07-01,48349,Structural Analysis,50
10862769,2013-07-01,48360,Geotechnical Engineering,54
10862769,2013-07-01,48370,Road and Transport Engineering,69
10862769,2014-03-01,48270,Entrepreneurship and Commercialisation,65
10862769,2014-03-01,48353,Concrete Design,70
10862783,2009-03-01,48230,Engineering Communication,83
10862783,2009-03-01,48510,Introduction to Electrical Engineering,67
10862783,2009-07-01,48441,Introductory Digital Systems,67
10862783,2009-07-01,48520,Electronics and Circuits,67
10862783,2009-07-01,48521,Fundamentals of Electrical Engineering,65
10862783,2010-03-01,48430,Embedded C,88
10862783,2010-03-01,48530,Circuit Analysis,27
10862783,2010-03-01,48531,Electromechanical Automation,76
10862783,2010-07-01,48434,Embedded Software,50
10862783,2010-07-01,48530,Circuit Analysis,50
10862783,2011-03-01,48450,Real-time Operating Systems,69
10862783,2011-03-01,48451,Advanced Digital Systems,59
10862783,2011-03-01,48540,Signals and Systems,71
10862783,2011-03-01,48572,Power Circuit Theory,7
10862783,2011-07-01,48560,Introductory Control,60
10862783,2011-07-01,48572,Power Circuit Theory,65
10862783,2012-11-01,48240,Design Fundamentals,72
10863001,2009-03-01,48230,Engineering Communication,79
10863001,2009-03-01,48410,Introduction to ICT Engineering,66
10863001,2009-03-01,68037,Physical Modelling,74
10863001,2009-07-01,48510,Introduction to Electrical Engineering,62
10863001,2009-07-01,48720,Network Fundamentals,78
10863001,2010-03-01,48240,Design Fundamentals,70
10863001,2010-03-01,48441,Introductory Digital Systems,68
10863001,2010-03-01,48520,Electronics and Circuits,62
10863001,2010-03-01,48541,Signal Theory,73
10863001,2011-03-01,48250,Engineering Economics and Finance,65
10863001,2011-03-01,48430,Embedded C,82
10863001,2011-03-01,48451,Advanced Digital Systems,72
10863001,2011-03-01,48740,Communications Networks,77
10863001,2011-07-01,48260,Engineering Project Management,73
10863001,2011-07-01,48434,Embedded Software,55
10863001,2011-07-01,48570,Data Acquisition and Distribution,75
10863001,2012-03-01,48270,Engineering Enterprise,80
10863001,2012-03-01,48450,Real-time Operating Systems,87
10863001,2012-03-01,48471,ICT Analysis,65
10863001,2012-07-01,48210,"Interrogating Technology: Sustainability, Environment and Social Change",72
10863001,2013-03-01,48481,ICT Design,95
10863001,2013-03-01,48730,Network Security,74
10863001,2013-07-01,48750,Network Planning and Management,78
10863140,2009-03-01,48410,Introduction to ICT Engineering,72
10863140,2009-07-01,48720,Network Fundamentals,72
10863482,2009-03-01,48230,Engineering Communication,74
10863482,2009-03-01,48510,Introduction to Electrical Engineering,62
10863482,2009-03-01,68037,Physical Modelling,66
10863482,2009-07-01,48221,Informatics: Visual Basic,95
10863482,2009-07-01,48621,Manufacturing Engineering,81
10863482,2010-07-01,48240,Design Fundamentals,75
10863482,2010-07-01,48620,Fundamentals of Mechanical Engineering,81
10863482,2010-07-01,48641,Fluid Mechanics,65
10863482,2010-07-01,48651,Thermodynamics,60
10863482,2011-03-01,48250,Engineering Economics and Finance,75
10863482,2011-03-01,48331,Mechanics of Solids,77
10863482,2011-03-01,48640,Machine Dynamics,88
10863482,2011-03-01,48661,Heat Transfer,75
10863482,2011-07-01,48642,Strength of Engineering Materials,75
10863482,2012-03-01,48260,Engineering Project Management,72
10863482,2012-03-01,48270,Engineering Enterprise,80
10863482,2012-03-01,48650,Mechanical Design 2,85
10863482,2012-03-01,48660,Dynamics and Control,79
10863482,2012-07-01,48601,Mechanical Vibration and Measurement,85
10863482,2012-07-01,48670,Mechanical and Mechatronic Design,82
10863482,2013-03-01,48663,Advanced Manufacturing,90
10863494,2009-03-01,48230,Engineering Communication,69
10863494,2009-03-01,48520,Electronics and Circuits,58
10863494,2009-03-01,48531,Electromechanical Automation,58
10863494,2009-03-01,48620,Fundamentals of Mechanical Engineering,59
10863494,2009-07-01,48250,Engineering Economics and Finance,51
10863494,2009-07-01,48331,Mechanics of Solids,40
10863494,2009-07-01,48640,Machine Dynamics,48
10863494,2009-07-01,48641,Fluid Mechanics,50
10863494,2010-03-01,48331,Mechanics of Solids,37
10863494,2010-03-01,48600,Mechanical Design 1,73
10863494,2010-03-01,48622,Mechatronics 1,50
10863494,2010-03-01,48640,Machine Dynamics,59
10863494,2010-07-01,48331,Mechanics of Solids,61
10863494,2010-07-01,48640,Machine Dynamics,66
10863494,2011-07-01,48270,Engineering Enterprise,72
10863494,2011-07-01,48651,Thermodynamics,61
10863494,2011-07-01,48660,Dynamics and Control,64
10863494,2012-03-01,48260,Engineering Project Management,50
10863494,2012-03-01,48321,Engineering Mechanics,50
10863494,2012-03-01,48642,Strength of Engineering Materials,67
10863494,2012-03-01,48650,Mechanical Design 2,63
10863494,2012-07-01,48623,Mechatronics 2,65
10863494,2012-07-01,48670,Mechanical and Mechatronic Design,41
10863494,2013-03-01,48670,Mechanical and Mechatronic Design,69
10863619,2009-03-01,48320,Surveying,55
10863619,2009-07-01,48230,Engineering Communication,79
10863619,2009-07-01,48310,Introduction to Civil Engineering,55
10863619,2009-07-01,48321,Statics,33
10863619,2010-03-01,48321,Statics,50
10863619,2010-03-01,48340,Construction,60
10863619,2010-03-01,48641,Fluid Mechanics,46
10863619,2010-07-01,48250,Engineering Economics and Finance,50
10863619,2010-07-01,48331,Mechanics of Solids,28
10863619,2010-07-01,48352,Construction Materials,55
10863619,2011-03-01,48330,Soil Behaviour,50
10863619,2011-03-01,48331,Mechanics of Solids,50
10863619,2011-03-01,48641,Fluid Mechanics,54
10863619,2012-03-01,48360,Geotechnical Engineering,5
10863619,2012-03-01,48362,Hydraulics and Hydrology,5
10863619,2012-07-01,48362,Hydraulics and Hydrology,51
10863619,2012-07-01,48840,Water Supply and Wastewater Engineering,0
10863619,2013-03-01,48260,Engineering Project Management,56
10863619,2013-03-01,48349,Structural Analysis,0
10863619,2013-03-01,48360,Geotechnical Engineering,1
10863619,2013-07-01,48370,Road and Transport Engineering,45
10863619,2013-07-01,48840,Water Supply and Wastewater Engineering,0
10863619,2014-03-01,48349,Structural Analysis,2
10863619,2014-07-01,48360,Geotechnical Engineering,0
10863746,2009-03-01,48320,Surveying,85
10863746,2009-03-01,48321,Statics,76
10863746,2009-03-01,60101,Chemistry and Materials Science,70
10863746,2009-07-01,48230,Engineering Communication,69
10863746,2009-07-01,48310,Introduction to Civil Engineering,73
10863746,2009-07-01,68037,Physical Modelling,74
10863746,2010-03-01,48221,Informatics: Visual Basic,82
10863746,2010-03-01,48240,Design Fundamentals,71
10863746,2010-03-01,48331,Mechanics of Solids,71
10863746,2010-03-01,48340,Construction,67
10863746,2010-07-01,48250,Engineering Economics and Finance,91
10863746,2010-07-01,48260,Engineering Project Management,72
10863746,2010-07-01,48330,Soil Behaviour,67
10863746,2010-07-01,48349,Structural Analysis,80
10863746,2011-03-01,48350,Environmental and Sanitation Engineering,65
10863746,2011-03-01,48352,Construction Materials,80
10863746,2011-03-01,48366,Steel and Timber Design,92
10863746,2011-03-01,48641,Fluid Mechanics,59
10863746,2012-03-01,48353,Concrete Design,75
10863746,2012-07-01,48360,Geotechnical Engineering,72
10863746,2012-07-01,48371,Advanced Engineering Computing,79
10863746,2012-07-01,48389,Computer Modelling and Design,83
10863746,2013-03-01,48270,Entrepreneurship and Commercialisation,83
10863746,2013-03-01,48362,Hydraulics and Hydrology,66
10863874,2011-07-01,31080,Digital Multimedia,76
10864054,2009-03-01,48320,Surveying,26
10864054,2009-03-01,48321,Statics,38
10864054,2009-07-01,48230,Engineering Communication,75
10864054,2009-07-01,48310,Introduction to Civil Engineering,40
10864054,2009-07-01,48321,Statics,42
10864128,2009-03-01,48230,Engineering Communication,80
10864128,2009-03-01,48310,Introduction to Civil Engineering,62
10864128,2009-07-01,48320,Surveying,63
10864128,2009-07-01,48321,Statics,23
10864128,2010-03-01,48321,Statics,78
10864128,2010-03-01,60101,Chemistry and Materials Science,51
10864128,2010-03-01,68037,Physical Modelling,50
10864128,2010-07-01,48221,Informatics: Visual Basic,13
10864128,2010-07-01,48331,Mechanics of Solids,62
10864128,2010-07-01,48340,Construction,75
10864128,2011-03-01,48250,Engineering Economics and Finance,74
10864128,2011-03-01,48330,Soil Behaviour,35
10864128,2011-07-01,48221,Engineering Computations,50
10864128,2011-07-01,48330,Soil Behaviour,30
10864128,2011-07-01,48349,Structural Analysis,67
10864128,2011-11-01,48240,Design Fundamentals,66
10864128,2012-03-01,48330,Soil Behaviour,57
10864128,2012-03-01,48352,Construction Materials,40
10864128,2013-03-01,48260,Engineering Project Management,66
10864128,2013-03-01,48352,Construction Materials,70
10864128,2013-03-01,48641,Fluid Mechanics,60
10864128,2013-07-01,48270,Entrepreneurship and Commercialisation,73
10864128,2013-07-01,48362,Hydraulics and Hydrology,45
10864128,2014-03-01,16912,Site Management,75
10864128,2014-03-01,48362,Hydraulics and Hydrology,51
10864128,2014-03-01,48850,Environmental Planning and Law,71
10864128,2014-07-01,16314,Construction Technology 3,89
10864128,2014-07-01,48353,Concrete Design,41
10864128,2014-07-01,48360,Geotechnical Engineering,53
10864128,2015-03-01,48353,Concrete Design,26
10864128,2015-07-01,16422,Construction Technology 4,76
10864128,2015-07-01,48353,Concrete Design,52
10864181,2009-03-01,48230,Engineering Communication,72
10864181,2009-03-01,48610,Introduction to Mechanical and Mechatronic Engineering,50
10864181,2009-07-01,48510,Introduction to Electrical Engineering,34
10864181,2010-03-01,48620,Fundamentals of Mechanical Engineering,40
10864181,2010-03-01,48621,Manufacturing Engineering,62
10864763,2009-03-01,68037,Physical Modelling,70
10864763,2009-07-01,48331,Mechanics of Solids,41
10864763,2010-03-01,48221,Informatics: Visual Basic,59
10864763,2010-03-01,48331,Mechanics of Solids,50
10864763,2010-03-01,60101,Chemistry and Materials Science,66
10864763,2010-07-01,48240,Design Fundamentals,75
10864763,2010-07-01,48330,Soil Behaviour,73
10864763,2010-07-01,48641,Fluid Mechanics,50
10864763,2011-03-01,48350,Environmental and Sanitation Engineering,66
10864763,2011-03-01,48360,Geotechnical Engineering,75
10864763,2011-03-01,48370,Road and Transport Engineering,76
10864763,2011-07-01,48250,Engineering Economics and Finance,68
10864763,2011-07-01,48349,Structural Analysis,63
10864763,2011-07-01,48362,Hydraulics and Hydrology,71
10864763,2012-03-01,48260,Engineering Project Management,75
10864763,2012-03-01,48353,Concrete Design,62
10864763,2012-03-01,48366,Steel and Timber Design,61
10864763,2012-07-01,48270,Entrepreneurship and Commercialisation,71
10864763,2012-07-01,48389,Computer Modelling and Design,67
10864799,2010-07-01,31080,Digital Multimedia,76
10864914,2009-03-01,48610,Introduction to Mechanical and Mechatronic Engineering,61
10864914,2009-07-01,48510,Introduction to Electrical Engineering,21
10864914,2009-07-01,48621,Manufacturing Engineering,53
10864914,2010-03-01,48230,Engineering Communication,58
10864914,2010-03-01,48510,Introduction to Electrical Engineering,7
10864914,2010-07-01,48240,Design Fundamentals,60
10864914,2010-07-01,48620,Fundamentals of Mechanical Engineering,16
10864914,2011-07-01,48620,Fundamentals of Mechanical Engineering,31
10864914,2011-07-01,48651,Thermodynamics,34
10864914,2012-03-01,48620,Fundamentals of Mechanical Engineering,14
10864914,2012-03-01,48641,Fluid Mechanics,33
10864914,2012-07-01,48620,Fundamentals of Mechanical Engineering,34
10865107,2009-03-01,65111,Chemistry 1,87
10865107,2009-03-01,68037,Physical Modelling,86
10865107,2009-07-01,48230,Engineering Communication,70
10865107,2009-07-01,48331,Mechanics of Solids,69
10865107,2009-07-01,48821,Ecological Engineering,73
10865107,2010-03-01,48221,Informatics: Visual Basic,86
10865107,2010-03-01,48250,Engineering Economics and Finance,64
10865107,2010-03-01,48330,Soil Behaviour,88
10865107,2010-03-01,48641,Fluid Mechanics,70
10865107,2010-07-01,48362,Hydraulics and Hydrology,69
10865107,2010-07-01,48370,Transport in the Environment,74
10865107,2010-07-01,48642,Strength of Engineering Materials,75
10865107,2010-07-01,48840,Water Supply and Wastewater Engineering,63
10865107,2010-11-01,48240,Design Fundamentals,67
10865107,2011-07-01,48260,Engineering Project Management,65
10865107,2011-07-01,48270,Engineering Enterprise,69
10865107,2012-03-01,48850,Environmental Planning and Law,57
10865107,2012-03-01,48860,Pollution Control and Waste Management,73
10865107,2012-07-01,48349,Structural Analysis,78
10865107,2012-07-01,48881,Water and Environmental Design,63
10865311,2009-03-01,48230,Engineering Communication,47
10865311,2009-03-01,48310,Introduction to Civil Engineering,43
10865311,2009-07-01,48230,Engineering Communication,72
10865311,2009-07-01,48320,Surveying,28
10865311,2010-03-01,48310,Introduction to Civil Engineering,57
10865311,2010-07-01,48320,Surveying,51
10865311,2010-07-01,48321,Statics,50
10865311,2010-07-01,48340,Construction,66
10865311,2011-03-01,48240,Design Fundamentals,32
10865311,2011-03-01,48331,Mechanics of Solids,0
10865311,2011-07-01,48330,Soil Behaviour,0
10865311,2011-07-01,48331,Mechanics of Solids,0
10865588,2010-07-01,31080,Digital Multimedia,62
10865588,2011-07-01,31075,Multimedia Databases with Object-relational SQL,70
10865588,2012-03-01,31097,IT Operations Management,72
10865879,2009-03-01,48221,Informatics: Visual Basic,71
10865879,2009-07-01,48331,Mechanics of Solids,50
10865879,2010-03-01,48240,Design Fundamentals,58
10865879,2010-03-01,48330,Soil Behaviour,30
10865879,2010-07-01,48250,Engineering Economics and Finance,56
10865879,2011-03-01,48349,Structural Analysis,28
10865879,2011-03-01,48641,Fluid Mechanics,51
10865879,2011-07-01,48330,Soil Behaviour,30
10865879,2011-07-01,48349,Structural Analysis,0
10865970,2009-03-01,60101,Chemistry and Materials Science,56
10865970,2009-03-01,68037,Physical Modelling,12
10865970,2009-07-01,48321,Statics,30
10865970,2009-07-01,68037,Physical Modelling,47
10865970,2010-03-01,48230,Engineering Communication,61
10865970,2010-03-01,48320,Surveying,11
10865970,2010-03-01,48321,Statics,17
10865970,2010-07-01,48321,Statics,50
10865970,2010-07-01,48340,Construction,50
10865970,2010-07-01,68037,Physical Modelling,28
10865970,2011-03-01,48221,Engineering Computations,34
10865970,2011-03-01,48240,Design Fundamentals,61
10865970,2011-07-01,48221,Engineering Computations,50
10865970,2011-07-01,48331,Mechanics of Solids,38
10865970,2011-07-01,48352,Construction Materials,47
10865970,2011-07-01,48641,Fluid Mechanics,34
10865970,2012-03-01,48331,Mechanics of Solids,26
10865970,2012-03-01,48352,Construction Materials,46
10865970,2012-03-01,48641,Fluid Mechanics,50
10865970,2012-07-01,48250,Engineering Economics and Finance,53
10865970,2012-07-01,48331,Mechanics of Solids,54
10865970,2013-03-01,48330,Soil Behaviour,50
10865970,2013-03-01,48349,Structural Analysis,50
10865970,2013-03-01,48352,Construction Materials,62
10865970,2013-03-01,48362,Hydraulics and Hydrology,50
10865970,2013-07-01,48353,Concrete Design,85
10865970,2013-07-01,48360,Geotechnical Engineering,53
10865970,2013-07-01,48366,Steel and Timber Design,50
10865970,2013-07-01,48370,Road and Transport Engineering,70
10865970,2014-03-01,48260,Engineering Project Management,49
10865970,2014-03-01,48270,Entrepreneurship and Commercialisation,63
10865970,2014-03-01,48320,Surveying,75
10865970,2014-07-01,48371,Advanced Engineering Computing,40
10865970,2014-07-01,68037,Physical Modelling,58
10865970,2015-03-01,48260,Engineering Project Management,53
10865970,2015-03-01,48350,Environmental and Sanitation Engineering,55
10865970,2015-03-01,48389,Computer Modelling and Design,57
10865982,2014-03-01,48730,Network Security,67
10866388,2009-03-01,48330,Soil Behaviour,72
10866388,2009-03-01,48362,Hydraulics and Hydrology,57
10866388,2009-07-01,48240,Design Fundamentals,68
10866388,2009-07-01,48340,Construction,62
10866388,2009-07-01,48349,Structural Analysis,3
10866388,2009-07-01,48352,Construction Materials,50
10866388,2010-03-01,48250,Engineering Economics and Finance,62
10866388,2010-03-01,48349,Structural Analysis,82
10866388,2010-03-01,48350,Environmental and Sanitation Engineering,65
10866388,2010-03-01,48370,Transport in the Environment,60
10866388,2010-07-01,48270,Engineering Enterprise,34
10866388,2010-07-01,48353,Concrete Design,76
10866388,2010-07-01,48360,Geotechnical Engineering,81
10866388,2010-07-01,48366,Steel and Timber Design,75
10866388,2011-03-01,48320,Surveying,79
10866388,2011-03-01,48389,Computer Modelling and Design,69
10866388,2011-07-01,48210,"Interrogating Technology: Sustainability, Environment and Social Change",71
10866388,2011-07-01,48270,Engineering Enterprise,61
10866465,2009-07-01,48230,Engineering Communication,78
10866465,2009-07-01,48510,Introduction to Electrical Engineering,82
10866465,2010-03-01,48240,Design Fundamentals,69
10866465,2010-03-01,48441,Introductory Digital Systems,79
10866465,2010-03-01,48520,Electronics and Circuits,79
10866465,2010-03-01,48521,Fundamentals of Electrical Engineering,63
10866465,2010-07-01,48250,Engineering Economics and Finance,50
10866465,2010-07-01,48430,Embedded C,62
10866465,2010-07-01,48531,Electromechanical Automation,52
10866465,2011-07-01,48434,Embedded Software,64
10866465,2011-07-01,48451,Advanced Digital Systems,59
10866465,2011-07-01,48530,Circuit Analysis,72
10866465,2012-03-01,48450,Real-time Operating Systems,46
10866465,2012-03-01,48561,Power Electronics and Drives,56
10866465,2012-03-01,48571,Electrical Machines,37
10866465,2013-03-01,48260,Engineering Project Management,49
10866465,2013-03-01,48410,Introduction to ICT Engineering,76
10866465,2013-03-01,48450,Real-time Operating Systems,68
10866465,2013-07-01,48260,Engineering Project Management,44
10866465,2013-07-01,48433,Software Architecture,54
10866465,2013-07-01,48720,Network Fundamentals,50
10866465,2014-03-01,48260,Engineering Project Management,58
10866465,2015-07-01,48440,Software Engineering Practice,86
10866491,2009-03-01,48610,Introduction to Mechanical and Mechatronic Engineering,73
10866491,2009-03-01,68037,Physical Modelling,62
10866491,2009-07-01,48230,Engineering Communication,93
10866491,2009-07-01,48510,Introduction to Electrical Engineering,50
10866491,2010-03-01,48240,Design Fundamentals,75
10866491,2010-03-01,48620,Fundamentals of Mechanical Engineering,68
10866491,2010-07-01,48331,Mechanics of Solids,65
10866491,2010-07-01,48600,Mechanical Design 1,71
10866491,2010-07-01,48621,Manufacturing Engineering,70
10866491,2011-03-01,48250,Engineering Economics and Finance,78
10866491,2011-03-01,48640,Machine Dynamics,74
10866491,2011-03-01,48642,Strength of Engineering Materials,72
10866491,2011-07-01,48641,Fluid Mechanics,57
